,company_name,location,notice_date,layoff_date,employees_affected,Recieved Date
6476,Wellbridge Healthcare Plano,Plano,2018-07-12 00:00:00,2018-08-04 00:00:00,96.0,18413
6477,Wellbridge Healthcare San Marcos,San Marcos,2018-07-12 00:00:00,2018-08-04 00:00:00,61.0,18414
6478,Wellbridge Healthcare Ft. Worth,Ft. Worth,2018-07-12 00:00:00,2018-08-04 00:00:00,77.0,18415
6479,"Ricoh USA, Inc.-Nortwest Freeway",Houston,2018-07-10 00:00:00,2018-09-08 00:00:00,3.0,18412
6480,XPO Logistics Worldwide dba XPO Logistics Supply Chain,Ft. Worth,2018-07-11 00:00:00,2018-09-30 00:00:00,69.0,18424
6481,Capital One-Plano,Plano,2018-07-26 00:00:00,2018-10-01 00:00:00,286.0,18427
6482,DaVita Rx,Coppell,2018-07-26 00:00:00,2018-09-23 00:00:00,869.0,18428
6483,"ATP2, LLC-Financial Service Center",Austin,2018-07-28 00:00:00,2018-08-10 00:00:00,188.0,18431
6484,"Atlassian, Inc.",Austin,2018-07-26 00:00:00,2018-09-28 00:00:00,101.0,18433
6485,"MV Transportation, Inc.-Austin",Austin,2018-07-30 00:00:00,2018-09-30 00:00:00,234.0,18435
6486,Rexam Beverage Can,Longview,2018-07-31 00:00:00,2018-09-30 00:00:00,85.0,18439
6487,General Dynamics-CSRA,Fort Hood,2018-08-01 00:00:00,2018-12-31 00:00:00,77.0,18436
6488,XPO Logistics Supply Chain,Coppell,2018-08-09 00:00:00,2018-09-10 00:00:00,67.0,18444
6489,Williamson-Dickie,Uvalde,2018-08-09 00:00:00,2018-10-09 00:00:00,156.0,18447
6490,Argyle Security Group-,San Antonio,2018-07-31 00:00:00,2018-07-31 00:00:00,32.0,18449
6491,Inserso-Global Services Center,San Antonio,2018-08-01 00:00:00,2018-09-30 00:00:00,67.0,18448
6492,Alsco-Blankenship Branch,Houston,2018-08-09 00:00:00,2018-10-08 00:00:00,120.0,18450
6493,"ABM Aviation, Inc.",DFW Airport,2018-08-20 00:00:00,2018-10-17 00:00:00,600.0,18454
6494,Sears & Roebuck #01067,Houston,2018-08-24 00:00:00,2018-11-25 00:00:00,89.0,18462
6495,Sears Auto Center #06577,Houston,2018-08-24 00:00:00,2018-11-25 00:00:00,11.0,18461
6496,Aramark Health Care Support Services-Laredo Medical Center,Laredo,2018-08-28 00:00:00,2018-10-30 00:00:00,56.0,18466
6497,Boon Group,Austin,2018-09-04 00:00:00,2018-11-04 00:00:00,81.0,18468
